Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL
320,"J. Inglada, Marcela Arias, Benjamin Tardy, O. Hagolle, S. Valero, David Morin, G. Dedieu, G. Sepulcre, S. Bontemps, P. Defourny, B. Koetz",Assessment of an Operational System for Crop Type Map Production Using High Temporal and Spatial Resolution Satellite Optical Imagery,2015,Remote. Sens.,,https://www.semanticscholar.org/paper/4e92a53db8762a9d851ca172e9c98977cec39aef,,6,2025-03-26 15:34:49,JournalArticle,10.3390/rs70912356,2315-4675,,7.0,,12356.0,12379.0,320,32.0,32,11,10,"Crop area extent estimates and crop type maps provide crucial information for agricultural monitoring and management. Remote sensing imagery in general and, more specifically, high temporal and high spatial resolution data as the ones which will be available with upcoming systems, such as Sentinel-2, constitute a major asset for this kind of application. The goal of this paper is to assess to what extent state-of-the-art supervised classification methods can be applied to high resolution multi-temporal optical imagery to produce accurate crop type maps at the global scale. Five concurrent strategies for automatic crop type map production have been selected and benchmarked using SPOT4 (Take5) and Landsat 8 data over 12 test sites spread all over the globe (four in Europe, four in Africa, two in America and two in Asia). This variety of tests sites allows one to draw conclusions applicable to a wide variety of landscapes and crop systems. The results show that a random forest classifier operating on linearly temporally gap-filled images can achieve overall accuracies above 80% for most sites. Only two sites showed low performances: Madagascar due to the presence of fields smaller than the pixel size and Burkina Faso due to a mix of trees and crops in the fields. The approach is based on supervised machine learning techniques, which need in situ data collection for the training step, but the map production is fully automatic.",https://www.mdpi.com/2072-4292/7/9/12356/pdf?version=1442913396,
192,"Y. Malhi, S. Adu‐Bredu, R. Asare, S. Lewis, P. Mayaux","African rainforests: past, present and future",2013,Philosophical Transactions of the Royal Society B: Biological Sciences,,https://www.semanticscholar.org/paper/a1fd40b383424d51683ee1a11990350c3e17caca,,12,2025-03-26 15:34:49,Review,10.1098/rstb.2012.0312,,,368.0,,,,192,16.0,38,5,12,"The rainforests are the great green heart of Africa, and present a unique combination of ecological, climatic and human interactions. In this synthesis paper, we review the past and present state processes of change in African rainforests, and explore the challenges and opportunities for maintaining a viable future for these biomes. We draw in particular on the insights and new analyses emerging from the Theme Issue on ‘African rainforests: past, present and future’ of Philosophical Transactions of the Royal Society B. A combination of features characterize the African rainforest biome, including a history of climate variation; forest expansion and retreat; a long history of human interaction with the biome; a relatively low plant species diversity but large tree biomass; a historically exceptionally high animal biomass that is now being severely hunted down; the dominance of selective logging; small-scale farming and bushmeat hunting as the major forms of direct human pressure; and, in Central Africa, the particular context of mineral- and oil-driven economies that have resulted in unusually low rates of deforestation and agricultural activity. We conclude by discussing how this combination of factors influences the prospects for African forests in the twenty-first century.",https://royalsocietypublishing.org/doi/pdf/10.1098/rstb.2012.0312,
102,"S. Strindberg, F. Maisels, E. Williamson, S. Blake, E. Stokes, Rostand Aba’a, G. Abitsi, Anthony Agbor, Ruffin D. Ambahe, Parfait C. Bakabana, Martha Bechem, Antoine Berlemont, Bruno Bokoto de Semboli, Patrick Boundja, Nicolas Bout, T. Breuer, Geneviève Campbell, Pauwel De Wachter, Marc Ella Akou, Fidel Esono Mba, A. Feistner, Bernard Fosso, R. Fotso, David Greer, Clement Inkamba-Nkulu, Calixte F Iyenguet, K. Jeffery, Max Kokangoye, H. Kühl, S. Latour, Bola Madzoké, Calixte Makoumbou, G. Malanda, R. Malonga, Victor Mbolo, D. Morgan, Prosper Motsaba, Gabin Moukala, Brice S. Mowawa, M. Murai, Christian Ndzai, T. Nishihara, Z. Nzooh, L. Pintea, Amy Pokempner, H. Rainey, T. Rayden, Heidi Ruffler, C. Sanz, A. Todd, H. Vanleeuwe, A. Vosper, Y. Warren, D. Wilkie","Guns, germs, and trees determine density and distribution of gorillas and chimpanzees in Western Equatorial Africa",2018,Science Advances,,https://www.semanticscholar.org/paper/e488b9635846d670be2957e28a41a2095d662d78,,35,2025-03-26 15:34:49,JournalArticle,10.1126/sciadv.aar2964,2375-2548,,4.0,,,,102,14.57,10,54,7,"We quantify the impacts of poaching, Ebola, and habitat degradation on western lowland gorillas and central chimpanzees. We present a range-wide assessment of sympatric western lowland gorillas Gorilla gorilla gorilla and central chimpanzees Pan troglodytes troglodytes using the largest survey data set ever assembled for these taxa: 59 sites in five countries surveyed between 2003 and 2013, totaling 61,000 person-days of fieldwork. We used spatial modeling to investigate major drivers of great ape distribution and population trends. We predicted density across each taxon’s geographic range, allowing us to estimate overall abundance: 361,900 gorillas and 128,700 chimpanzees in Western Equatorial Africa—substantially higher than previous estimates. These two subspecies represent close to 99% of all gorillas and one-third of all chimpanzees. Annual population decline of gorillas was estimated at 2.7%, maintaining them as Critically Endangered on the International Union for Conservation of Nature and Natural Resources (IUCN) Red List. We quantified the threats to each taxon, of which the three greatest were poaching, disease, and habitat degradation. Gorillas and chimpanzees are found at higher densities where forest is intact, wildlife laws are enforced, human influence is low, and disease impacts have been low. Strategic use of the results of these analyses could conserve the majority of gorillas and chimpanzees. With around 80% of both subspecies occurring outside protected areas, their conservation requires reinforcement of anti-poaching efforts both inside and outside protected areas (particularly where habitat quality is high and human impact is low), diligent disease control measures (including training, advocacy, and research into Ebola virus disease), and the preservation of high-quality habitat through integrated land-use planning and implementation of best practices by the extractive and agricultural industries.",https://advances.sciencemag.org/content/advances/4/4/eaar2964.full.pdf,
89,"M. McLennan, A. Plumptre","Protected Apes, Unprotected Forest: Composition, Structure and Diversity of Riverine Forest Fragments and Their Conservation Value in Uganda",2012,Tropical Conservation Science,,https://www.semanticscholar.org/paper/9d08690fe39f9e89299a29db28f516118d00f4f6,,45,2025-03-26 15:34:49,JournalArticle,10.1177/194008291200500108,,,5.0,,103.0,79.0,89,6.85,45,2,13,"Small forest fragments are common in anthropogenic landscapes in the tropics. These have conservation value if they provide habitat for threatened wildlife and maintain connectivity between larger habitats. Riverine forests have particular ‘corridor’ potential due to their linear shape, but are under-studied in many regions. We surveyed trees in riverine fragments in Bulindi, an anthropogenic landscape 25 km south of the Budongo Forest in western Uganda, to determine their condition and assess their value for wildlife, particularly endangered chimpanzees Pan troglodytes. We assessed tree composition, structure and diversity and compared results with a previous survey made in Budongo, the nearest main forest block. Riverine fragments were considerably less species-dense and species-rich than Budongo. Community composition differed markedly between sites and there was virtually no overlap in common species. Common trees in fragments were characteristic of East African swamp and groundwater forests (e.g. the palm Phoenix reclinata) and the dominant tree family was the Moraceae, members of which produce fleshy fruits attractive to frugivores (e.g. figs). Important fruit foods for chimpanzees differed between habitats. While basal area of important fruit trees was comparable, overall density was greater in fragments. Our data suggest the riverine fragments offer a relatively food-dense habitat for chimpanzees and other frugivores. Small riverine forests have little or no protection regionally and are being extensively logged and cleared for agriculture. Species logged for timber in Bulindi included important chimpanzee fruit trees. Unless conservation projects successfully reverse current trends, the value of the riverine corridors for maintaining connectivity between main forest blocks is limited.",https://doi.org/10.1177/194008291200500108,
85,"Gaia Vaglio Laurin, J. Chan, Qi Chen, J. Lindsell, D. Coomes, L. Guerriero, F. Frate, F. Miglietta, R. Valentini",Biodiversity Mapping in a Tropical West African Forest with Airborne Hyperspectral Data,2014,PLoS ONE,,https://www.semanticscholar.org/paper/ee9c034fd9753dcdbb1d2e64357410f564085504,,47,2025-03-26 15:34:49,JournalArticle,10.1371/journal.pone.0097910,1932-6203,,9.0,,,,85,7.73,9,9,11,"Tropical forests are major repositories of biodiversity, but are fast disappearing as land is converted to agriculture. Decision-makers need to know which of the remaining forests to prioritize for conservation, but the only spatial information on forest biodiversity has, until recently, come from a sparse network of ground-based plots. Here we explore whether airborne hyperspectral imagery can be used to predict the alpha diversity of upper canopy trees in a West African forest. The abundance of tree species were collected from 64 plots (each 1250 m2 in size) within a Sierra Leonean national park, and Shannon-Wiener biodiversity indices were calculated. An airborne spectrometer measured reflectances of 186 bands in the visible and near-infrared spectral range at 1 m2 resolution. The standard deviations of these reflectance values and their first-order derivatives were calculated for each plot from the c. 1250 pixels of hyperspectral information within them. Shannon-Wiener indices were then predicted from these plot-based reflectance statistics using a machine-learning algorithm (Random Forest). The regression model fitted the data well (pseudo-R2 = 84.9%), and we show that standard deviations of green-band reflectances and infra-red region derivatives had the strongest explanatory powers. Our work shows that airborne hyperspectral sensing can be very effective at mapping canopy tree diversity, because its high spatial resolution allows within-plot heterogeneity in reflectance to be characterized, making it an effective tool for monitoring forest biodiversity over large geographic scales.",https://journals.plos.org/plosone/article/file?id=10.1371/journal.pone.0097910&type=printable,
81,"J. Peñuelas, J. Sardans","Global Change and Forest Disturbances in the Mediterranean Basin: Breakthroughs, Knowledge Gaps, and Recommendations",2021,Forests,,https://www.semanticscholar.org/paper/81a25fa894594929d8b07f536b74ec62145251e2,,54,2025-03-26 15:34:49,Review,10.3390/F12050603,1999-4907,,12.0,,603.0,,81,20.25,41,2,4,"Forest ecosystems in the Mediterranean Basin are mostly situated in the north of the Basin (mesic). In the most southern and dry areas, the forest can only exist where topography and/or altitude favor a sufficient availability of water to sustain forest biomass. We have conducted a thorough review of recent literature (2000–2021) that clearly indicates large direct and indirect impacts of increasing drought conditions on the forests of the Mediterranean Basin, their changes in surface and distribution areas, and the main impacts they have suffered. We have focused on the main trends that emerge from the current literature and have highlighted the main threatens and management solution for the maintenance of these forests. The results clearly indicate large direct and indirect impacts of increasing drought conditions on the forests of the Mediterranean Basin. These increasing drought conditions together with over-exploitation, pest expansion, fire and soil degradation, are synergistically driving to forest regression and dieback in several areas of this Mediterranean Basin. These environmental changes have triggered responses in tree morphology, physiology, growth, reproduction, and mortality. We identified at least seven causes of the changes in the last three decades that have led to the current situation and that can provide clues for projecting the future of these forests: (i) The direct effect of increased aridity due to more frequent and prolonged droughts, which has driven Mediterranean forest communities to the limit of their capacity to respond to drought and escape to wetter sites, (ii) the indirect effects of drought, mainly by the spread of pests and fires, (iii) the direct and indirect effects of anthropogenic activity associated with general environmental degradation, including soil degradation and the impacts of fire, species invasion and pollution, (iv) human pressure and intense management of water resources, (v) agricultural land abandonment in the northern Mediterranean Basin without adequate management of new forests, (vi) very high pressure on forested areas of northern Africa coupled with the demographic enhancement, the expansion of crops and higher livestock pressure, and the more intense and overexploitation of water resources uses on the remaining forested areas, and (vii) scarcity and inequality of human management and policies, depending on the national and/or regional governments and agencies, being unable to counteract the previous changes. We identified appropriate measures of management intervention, using the most adequate techniques and processes to counteract these impacts and thus to conserve the health, service capacity, and biodiversity of Mediterranean forests. Future policies should, moreover, promote research to improve our knowledge of the mechanisms of, and the effects on, nutrient and carbon plant-soil status concurrent with the impacts of aridity and leaching due to the effects of current changes. Finally, we acknowledge the difficulty to obtain an accurate quantification of the impacts of increasing aridity rise that warrants an urgent investment in more focused research to further develop future tools in order to counteract the negative effects of climate change on Mediterranean forests.",https://www.mdpi.com/1999-4907/12/5/603/pdf?version=1621339784,
70,"R. Leakey, Marie-Louise Tientcheu Avana, N. P. Awazi, A. Assogbadjo, T. Mabhaudhi, Prasad S. Hendre, Ann Degrande, S. Hlahla, Leonard Manda",The Future of Food: Domestication and Commercialization of Indigenous Food Crops in Africa over the Third Decade (2012–2021),2022,Sustainability,,https://www.semanticscholar.org/paper/e38bbdcafa3f699f241b0cc0a7fe9fdefa726cd9,,60,2025-03-26 15:34:49,Review,10.3390/su14042355,2071-1050,,,,,,70,23.33,8,9,3,"This paper follows the transition from ethnobotany to a deeper scientific understanding of the food and medicinal properties of African agroforestry tree products as inputs into the start of domestication activities. It progresses on to the integration of these indigenous trees as new crops within diversified farming systems for multiple social, economic and environmental benefits. From its advent in the 1990s, the domestication of indigenous food and non-food tree species has become a global programme with a strong African focus. This review of progress in the third decade is restricted to progress in Africa, where multi-disciplinary research on over 59 species has been reported in 759 research papers in 318 science publications by scientists from over 833 research teams in 70 countries around the world (532 in Africa). The review spans 23 research topics presenting the recent research literature for tree species of high priority across the continent, as well as that in each of the four main ecological regions: the humid zone of West and Central Africa; the Sahel and North Africa; the East African highlands and drylands; and the woody savannas of Southern Africa. The main areas of growth have been the nutritional/medicinal value of non-timber forest products; the evaluation of the state of natural resources and their importance to local people; and the characterization of useful traits. However, the testing of putative cultivars; the implementation of participatory principles; the protection of traditional knowledge and intellectual property rights; and the selection of elite trees and ideotypes remain under-researched. To the probable detriment of the upscaling and impact in tropical agriculture, there has been, at the international level, a move away from decentralized, community-based tree domestication towards a laboratory-based, centralized approach. However, the rapid uptake of research by university departments and national agricultural research centres in Africa indicates a recognition of the importance of the indigenous crops for both the livelihoods of rural communities and the revitalization and enhanced outputs from agriculture in Africa, especially in West Africa. Thus, on a continental scale, there has been an uptake of research with policy relevance for the integration of indigenous trees in agroecosystems and their importance for the attainment of the UN Sustainable Development Goals. To progress this in the fourth decade, there will need to be a dedicated Centre in Africa to test and develop cultivars of indigenous crops. Finally, this review underpins a holistic approach to mitigating climate change, as well as other big global issues such as hunger, poverty and loss of wildlife habitat by reaping the benefits, or ‘profits’, from investment in the five forms of Capital, described as ‘land maxing’. However, policy and decision makers are not yet recognizing the potential for holistic and transformational adoption of these new indigenous food crop opportunities for African agriculture. Is ‘political will’ the missing sixth capital for sustainable development?",https://www.mdpi.com/2071-1050/14/4/2355/pdf?version=1645666078,
70,"A. Estrada, P. Garber, A. Chaudhary","Current and future trends in socio-economic, demographic and governance factors affecting global primate conservation",2020,PeerJ,,https://www.semanticscholar.org/paper/064ec2f083501ceb359fd7918c6718b1ec8c8ae2,,61,2025-03-26 15:34:49,JournalArticle,10.7717/peerj.9816,2167-8359,,8.0,,,,70,14.0,23,3,5,"Currently, ~65% of extant primate species (ca 512 species) distributed in 91 countries in the Neotropics, mainland Africa, Madagascar, South Asia and Southeast Asia are threatened with extinction and 75% have declining populations as a result of deforestation and habitat loss resulting from increasing global market demands, and land conversion for industrial agriculture, cattle production and natural resource extraction. Other pressures that negatively impact primates are unsustainable bushmeat hunting, the illegal trade of primates as pets and as body parts, expanding road networks in previously isolated areas, zoonotic disease transmission and climate change. Here we examine current and future trends in several socio-economic factors directly or indirectly affecting primates to further our understanding of the interdependent relationship between human well-being, sustainable development, and primate population persistence. We found that between 2001 and 2018 ca 191 Mha of tropical forest (30% canopy cover) were lost as a result of human activities in the five primate range regions. Forty-six percent of this loss was in the Neotropics (Mexico, Central and South America), 30% in Southeast Asia, 21% in mainland Africa, 2% in Madagascar and 1% in South Asia. Countries with the greatest losses (ca 57% of total tree cover loss) were Brazil, Indonesia, DRC, China, and Malaysia. Together these countries harbor almost 50% of all extant primate species. In 2018, the world human population was estimated at ca 8bn people, ca 60% of which were found in primate range countries. Projections to 2050 and to 2100 indicate continued rapid growth of the human populations in these five primate range regions, with Africa surpassing all the other regions and totaling ca 4bn people by the year 2100. Socioeconomic indicators show that, compared to developed nations, most primate range countries are characterized by high levels of poverty and income inequality, low human development, low food security, high levels of corruption and weak governance. Models of Shared Socioeconomic Pathway scenarios (SSPs) projected to 2050 and 2100 showed that whereas practices of increasing inequality (SSP4) or unconstrained growth in economic output and energy use (SSP5) are projected to have dire consequences for human well-being and primate survivorship, practices of sustainability-focused growth and equality (SSP1) are expected to have a positive effect on maintaining biodiversity, protecting environments, and improving the human condition. These results stress that improving the well-being, health, and security of the current and future human populations in primate range countries are of paramount importance if we are to move forward with effective policies to protect the world’s primate species and promote biodiversity conservation.",https://doi.org/10.7717/peerj.9816,
69,"R. Betts, N. Golding, P. Gonzalez, J. Gornall, R. Kahana, G. Kay, L. Mitchell, A. Wiltshire",Climate and land use change impacts on global terrestrial ecosystems and river flows in the HadGEM2-ES Earth system model using the representative concentration pathways,2013,Biogeosciences,,https://www.semanticscholar.org/paper/a451a1ee133a88812b9258e2ff44683f09137342,,62,2025-03-26 15:34:49,JournalArticle,10.5194/BG-12-1317-2015,,,12.0,,1317.0,1338.0,69,5.75,9,8,12,"Abstract. A new generation of an Earth system model now includes a number of land-surface processes directly relevant to analyzing potential impacts of climate change. This model, HadGEM2-ES, allows us to assess the impacts of climate change, multiple interactions, and feedbacks as the model is run. This paper discusses the results of century-scale HadGEM2-ES simulations from an impacts perspective – specifically, terrestrial ecosystems and water resources – for four different scenarios following the representative concentration pathways (RCPs), used in the Fifth Assessment Report of the Intergovernmental Panel on Climate Change (IPCC, 2013, 2014). Over the 21st century, simulated changes in global and continental-scale terrestrial ecosystems due to climate change appear to be very similar in all 4 RCPs, even though the level of global warming by the end of the 21st century ranges from 2 °C in the lowest scenario to 5.5° in the highest. A warming climate generally favours broadleaf trees over needleleaf, needleleaf trees over shrubs, and shrubs over herbaceous vegetation, resulting in a poleward shift of temperate and boreal forests and woody tundra in all scenarios. Although climate related changes are slightly larger in scenarios of greater warming, the largest differences between scenarios arise at regional scales as a consequence of different patterns of anthropogenic land cover change. In the model, the scenario with the lowest global warming results in the most extensive decline in tropical forest cover due to a large expansion of agriculture. Under all four RCPs, fire potential could increase across extensive land areas, particularly tropical and sub-tropical latitudes. River outflows are simulated to increase with higher levels of CO2 and global warming in all projections, with outflow increasing with mean temperature at the end of the 21st century at the global scale and in North America, Asia, and Africa. In South America, Europe, and Australia, the relationship with climate warming and CO2 rise is less clear, probably as a result of land cover change exerting a dominant effect in those regions.",https://bg.copernicus.org/articles/12/1317/2015/bg-12-1317-2015.pdf,
69,"Dong-Gill Kim, A. Thomas, D. Pelster, T. Rosenstock, A. Sanz-Cobeña",Greenhouse gas emissions from natural ecosystems and agricultural lands insub-Saharan Africa: synthesis of available data and suggestions for furtherresearch,2016,Biogeosciences,,https://www.semanticscholar.org/paper/82a373c3cfad377e7189e5059a72a66eaec7f34a,,63,2025-03-26 15:34:49,JournalArticle,10.5194/BG-13-4789-2016,,,13.0,,4789.0,4809.0,69,7.67,14,5,9,"Abstract. This paper summarizes currently available data on greenhouse gas (GHG) emissions from African natural ecosystems and agricultural lands. The available data are used to synthesize current understanding of the drivers of change in GHG emissions, outline the knowledge gaps, and suggest future directions and strategies for GHG emission research. GHG emission data were collected from 75 studies conducted in 22 countries (n =  244) in sub-Saharan Africa (SSA). Carbon dioxide (CO2) emissions were by far the largest contributor to GHG emissions and global warming potential (GWP) in SSA natural terrestrial systems. CO2 emissions ranged from 3.3 to 57.0 Mg CO2 ha−1 yr−1, methane (CH4) emissions ranged from −4.8 to 3.5 kg ha−1 yr−1 (−0.16 to 0.12 Mg CO2 equivalent (eq.) ha−1 yr−1), and nitrous oxide (N2O) emissions ranged from −0.1 to 13.7 kg ha−1 yr−1 (−0.03 to 4.1 Mg CO2 eq. ha−1 yr−1). Soil physical and chemical properties, rewetting, vegetation type, forest management, and land-use changes were all found to be important factors affecting soil GHG emissions from natural terrestrial systems. In aquatic systems, CO2 was the largest contributor to total GHG emissions, ranging from 5.7 to 232.0 Mg CO2 ha−1 yr−1, followed by −26.3 to 2741.9 kg CH4 ha−1 yr−1 (−0.89 to 93.2 Mg CO2 eq. ha−1 yr−1) and 0.2 to 3.5 kg N2O ha−1 yr−1 (0.06 to 1.0 Mg CO2 eq. ha−1 yr−1). Rates of all GHG emissions from aquatic systems were affected by type, location, hydrological characteristics, and water quality. In croplands, soil GHG emissions were also dominated by CO2, ranging from 1.7 to 141.2 Mg CO2 ha−1 yr−1, with −1.3 to 66.7 kg CH4 ha−1 yr−1 (−0.04 to 2.3 Mg CO2 eq. ha−1 yr−1) and 0.05 to 112.0 kg N2O ha−1 yr−1 (0.015 to 33.4 Mg CO2 eq. ha−1 yr−1). N2O emission factors (EFs) ranged from 0.01 to 4.1 %. Incorporation of crop residues or manure with inorganic fertilizers invariably resulted in significant changes in GHG emissions, but results were inconsistent as the magnitude and direction of changes were differed by gas. Soil GHG emissions from vegetable gardens ranged from 73.3 to 132.0 Mg CO2 ha−1 yr−1 and 53.4 to 177.6 kg N2O ha−1 yr−1 (15.9 to 52.9 Mg CO2 eq. ha−1 yr−1) and N2O EFs ranged from 3 to 4 %. Soil CO2 and N2O emissions from agroforestry were 38.6 Mg CO2 ha−1 yr−1 and 0.2 to 26.7 kg N2O ha−1 yr−1 (0.06 to 8.0 Mg CO2 eq. ha−1 yr−1), respectively. Improving fallow with nitrogen (N)-fixing trees led to increased CO2 and N2O emissions compared to conventional croplands. The type and quality of plant residue in the fallow is an important control on how CO2 and N2O emissions are affected. Throughout agricultural lands, N2O emissions slowly increased with N inputs below 150 kg N ha−1 yr−1 and increased exponentially with N application rates up to 300 kg N ha−1 yr−1. The lowest yield-scaled N2O emissions were reported with N application rates ranging between 100 and 150 kg N ha−1. Overall, total CO2 eq. emissions from SSA natural ecosystems and agricultural lands were 56.9 ± 12.7  ×  109 Mg CO2 eq. yr−1 with natural ecosystems and agricultural lands contributing 76.3 and 23.7 %, respectively. Additional GHG emission measurements are urgently required to reduce uncertainty on annual GHG emissions from the different land uses and identify major control factors and mitigation options for low-emission development. A common strategy for addressing this data gap may include identifying priorities for data acquisition, utilizing appropriate technologies, and involving international networks and collaboration.",https://www.biogeosciences.net/13/4789/2016/bg-13-4789-2016.pdf,
